objectId,department,final_date,geo_options,geo_LLM_best_guess_location_normalized,geo_LLM_source_cols,geo_LLM_confidence,geo_LLM_geo_eligible
48690,Asian Art,1765,||||||||China||,China,culture,0.55,true
52720,Asian Art,1506,||||||||China||,China,culture,0.55,true
73366,Asian Art,599,||||||||China||,China,culture,0.55,true
46686,Asian Art,1830,||||||||Japan||,Japan,culture,0.55,true
42369,Asian Art,0,||||||||China||,China,culture,0.55,true
451694,Islamic Art,1099,probably Rayy||||||Iran||||,"Rayy, Iran",city||country,0.68,true
471753,The Cloisters,1474,probably Manises||Valencia||||Spain||Spanish||,"Manises, Valencia, Spain",city||state||country,0.75,true
62910,Asian Art,1720,||||||||Japan||,Japan,culture,0.55,true
48766,Asian Art,1695,||||||||China||,China,culture,0.55,true
309523,The Michael C. Rockefeller Wing,-800,||||||Peru||Cupisnique||,Peru,country,0.70,true
52492,Asian Art,1783,||||||||Japan||,Japan,culture,0.55,true
198006,European Sculpture and Decorative Arts,1725,||||||||||,,none,0.00,false
449429,Islamic Art,762,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
50921,Asian Art,1700,||||||||China||,China,culture,0.55,true
48275,Asian Art,1729,||||||||China||,China,culture,0.55,true
46640,Asian Art,1749,||||||||China||,China,culture,0.55,true
47681,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
204075,European Sculpture and Decorative Arts,1753,||||||||||British,United Kingdom,department||artistNationality,0.53,true
50316,Asian Art,849,||||||||Japan||,Japan,culture,0.55,true
309335,The Michael C. Rockefeller Wing,550,||||||Peru||Moche||,Peru,country,0.70,true
449371,Islamic Art,899,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
194391,European Sculpture and Decorative Arts,1702,||||||||||French,France,department||artistNationality,0.53,true
62630,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
47103,Asian Art,1849,||||||||Japan||,Japan,culture,0.55,true
198670,European Sculpture and Decorative Arts,1774,||||||||||British,United Kingdom,department||artistNationality,0.53,true
651287,The Cloisters,1250,||Derbyshire||||England||British||,"Derbyshire, England",state||country,0.72,true
450929,Islamic Art,1149,Raqqa||||||Syria||||,"Raqqa, Syria",city||country,0.88,true
208822,European Sculpture and Decorative Arts,1849,||||||||||,,none,0.00,false
477275,Medieval Art,499,||Kharga Oasis||||Byzantine Egypt||Coptic||,"Kharga Oasis, Byzantine Egypt",state||country,0.72,true
52513,Asian Art,1816,||||||||Japan||,Japan,culture,0.55,true
308512,The Michael C. Rockefeller Wing,650,||North Coast||||Peru||Moche||,"North Coast, Peru",state||country,0.72,true
47693,Asian Art,1849,||||||||Japan||,Japan,culture,0.55,true
309443,The Michael C. Rockefeller Wing,550,||||||Peru||Moche||,Peru,country,0.70,true
198426,European Sculpture and Decorative Arts,1760,||||||||||British,United Kingdom,department||artistNationality,0.53,true
187860,European Sculpture and Decorative Arts,1785,||||||||||German,Germany,department||artistNationality,0.53,true
477326,Medieval Art,499,||Kharga Oasis||||Byzantine Egypt||Coptic||,"Kharga Oasis, Byzantine Egypt",state||country,0.72,true
48691,Asian Art,1849,||||||||China||,China,culture,0.55,true
52076,Asian Art,1692,||||||||China||,China,culture,0.55,true
309129,The Michael C. Rockefeller Wing,500,||||||Peru||Moche||,Peru,country,0.70,true
42416,Asian Art,1692,||||||||China||,China,culture,0.55,true
194293,European Sculpture and Decorative Arts,1542,||||||||||French,France,department||artistNationality,0.53,true
205336,European Sculpture and Decorative Arts,1752,||||||||||British,United Kingdom,department||artistNationality,0.53,true
47810,Asian Art,1849,||||||||Japan||,Japan,culture,0.55,true
50506,Asian Art,1700,||||||||China||,China,culture,0.55,true
50033,Asian Art,1749,||||||||China||,China,culture,0.55,true
465870,Medieval Art,1299,||||||||French||,French,culture,0.55,true
199532,European Sculpture and Decorative Arts,1745,||||||||||,,none,0.00,false
48267,Asian Art,1119,||||||||China||,China,culture,0.55,true
447072,Islamic Art,1249,Kashan||||||Iran||||,"Kashan, Iran",city||country,0.88,true
52524,Asian Art,-2000,||||||||China||,China,culture,0.55,true
39631,Asian Art,100,||||||||China||,China,culture,0.55,true
207383,European Sculpture and Decorative Arts,1757,||||||||||French,France,department||artistNationality,0.53,true
851662,Asian Art,1849,||||||||Korea||,Korea,culture,0.55,true
205930,European Sculpture and Decorative Arts,1732,||||||||||German,Germany,department||artistNationality,0.53,true
470127,Medieval Art,1300,Paris||||||France||French||,"Paris, France",city||country,0.88,true
57417,Asian Art,1849,||||||||Korea||,Korea,culture,0.55,true
307870,The Michael C. Rockefeller Wing,550,||||||Peru||Moche||,Peru,country,0.70,true
894321,Asian Art,1583,||||||||Japan||,Japan,culture,0.55,true
194292,European Sculpture and Decorative Arts,1675,||||||||||,,none,0.00,false
309301,The Michael C. Rockefeller Wing,550,||||||Peru||Moche||,Peru,country,0.70,true
200840,European Sculpture and Decorative Arts,1727,||||||||||French,France,department||artistNationality,0.53,true
62557,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
42254,Asian Art,1700,||||||||China||,China,culture,0.55,true
309751,The Michael C. Rockefeller Wing,950,||||||Peru||Lambayeque (Sicán)||,Peru,country,0.70,true
188993,European Sculpture and Decorative Arts,1770,||||||||||Swiss,Swiss,artistNationality,0.45,true
62627,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
200827,European Sculpture and Decorative Arts,1737,||||||||||French,France,department||artistNationality,0.53,true
50020,Asian Art,1575,||||||||China||,China,culture,0.55,true
42222,Asian Art,1849,||||||||China||,China,culture,0.55,true
647271,Asian Art,1319,||||||||China||,China,culture,0.55,true
203478,European Sculpture and Decorative Arts,1760,||||||||||British,United Kingdom,department||artistNationality,0.53,true
200944,European Sculpture and Decorative Arts,1762,||||||||||German,Germany,department||artistNationality,0.53,true
46817,Asian Art,1830,||||||||Japan||,Japan,culture,0.55,true
42253,Asian Art,1751,||||||||China||,China,culture,0.55,true
319859,The Michael C. Rockefeller Wing,1500,||||Mesoamerica||Mexico||Mixtec||,"Mesoamerica, Mexico",region||country,0.70,true
771038,European Sculpture and Decorative Arts,1884,||||||||||British,United Kingdom,department||artistNationality,0.53,true
47990,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
46555,Asian Art,1749,||||||||China||,China,culture,0.55,true
42268,Asian Art,1124,||||||||Korea||,Korea,culture,0.55,true
208120,European Sculpture and Decorative Arts,1574,||||||||||,,none,0.00,false
50707,Asian Art,349,||||||||China||,China,culture,0.55,true
771015,European Sculpture and Decorative Arts,1884,||||||||||British,United Kingdom,department||artistNationality,0.53,true
446976,Islamic Art,1749,||||||Iran||||,Iran,country,0.70,true
47282,Asian Art,1780,||||||||Japan||,Japan,culture,0.55,true
48633,Asian Art,1506,||||||||China||,China,culture,0.55,true
42522,Asian Art,1513,||||||||China||,China,culture,0.55,true
310196,The Michael C. Rockefeller Wing,400,||||||Peru||Moche||,Peru,country,0.70,true
47106,Asian Art,1849,||||||||Japan||,Japan,culture,0.55,true
475752,Medieval Art,499,||Kharga Oasis||||Byzantine Egypt||Coptic||,"Kharga Oasis, Byzantine Egypt",state||country,0.72,true
48425,Asian Art,1119,||||||||China||,China,culture,0.55,true
770917,European Sculpture and Decorative Arts,1880,||||||||||British,United Kingdom,department||artistNationality,0.53,true
771030,European Sculpture and Decorative Arts,1891,||||||||||British,United Kingdom,department||artistNationality,0.53,true
771036,European Sculpture and Decorative Arts,1884,||||||||||British,United Kingdom,department||artistNationality,0.53,true
46757,Asian Art,1549,||||||||China||,China,culture,0.55,true
56587,Asian Art,1800,||||||||Japan||,Japan,culture,0.55,true
47234,Asian Art,1824,||||||||China||,China,culture,0.55,true
308387,The Michael C. Rockefeller Wing,200,||||||Peru||Moche||,Peru,country,0.70,true
199568,European Sculpture and Decorative Arts,1765,||||||||||,,none,0.00,false
309436,The Michael C. Rockefeller Wing,500,||||||Peru||Moche||,Peru,country,0.70,true
47927,Asian Art,1749,||||||||China||,China,culture,0.55,true
194636,European Sculpture and Decorative Arts,1807,||||||||||,,none,0.00,false
52089,Asian Art,1680,||||||||Japan||,Japan,culture,0.55,true
47370,Asian Art,1810,||||||||China||,China,culture,0.55,true
62941,Asian Art,1760,||||||||Japan||,Japan,culture,0.55,true
190647,European Sculpture and Decorative Arts,1649,||||||||||,,none,0.00,false
47441,Asian Art,1765,||||||||China||,China,culture,0.55,true
448976,Islamic Art,949,Qasr-i Abu Nasr||||||Iran||||,"Qasr-i Abu Nasr, Iran",city||country,0.88,true
453996,Islamic Art,1225,Raqqa||||||Syria||||,"Raqqa, Syria",city||country,0.88,true
197225,European Sculpture and Decorative Arts,1580,||||||||||Italian,Italy,department||artistNationality,0.53,true
446845,Islamic Art,1049,||||||Eastern Syria||||,Eastern Syria,country,0.70,true
48550,Asian Art,1334,||||||||China||,China,culture,0.55,true
449870,Islamic Art,837,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
48755,Asian Art,1700,||||||||Japan||,Japan,culture,0.55,true
476257,Medieval Art,499,||Kharga Oasis||||Byzantine Egypt||Coptic||,"Kharga Oasis, Byzantine Egypt",state||country,0.72,true
42413,Asian Art,1700,||||||||China||,China,culture,0.55,true
446907,Islamic Art,1199,||||||Iran||||,Iran,country,0.70,true
52064,Asian Art,1692,||||||||China||,China,culture,0.55,true
42267,Asian Art,1701,||||||||China||,China,culture,0.55,true
468523,The Cloisters,1455,probably Manises||Valencia||||Spain||Spanish||,"Manises, Valencia, Spain",city||state||country,0.75,true
198409,European Sculpture and Decorative Arts,1807,||||||||||,,none,0.00,false
47854,Asian Art,1800,||||||||Japan||,Japan,culture,0.55,true
196344,European Sculpture and Decorative Arts,1579,||||||||||,,none,0.00,false
857949,Asian Art,1550,||||||||China||,China,culture,0.55,true
49215,Asian Art,1350,||||||||China||,China,culture,0.55,true
52638,Asian Art,1323,||||||||China||,China,culture,0.55,true
208009,European Sculpture and Decorative Arts,1649,||||||||||German,Germany,department||artistNationality,0.53,true
830413,European Sculpture and Decorative Arts,1752,||||||||||,,none,0.00,false
46989,Asian Art,1749,||||||||China||,China,culture,0.55,true
48278,Asian Art,1692,||||||||China||,China,culture,0.55,true
63100,Asian Art,1745,||||||||Japan||,Japan,culture,0.55,true
312570,The Michael C. Rockefeller Wing,50,||Colima||Mesoamerica||Mexico||Colima||,"Colima, Mexico",state||country,0.72,true
40083,Asian Art,-2400,||||||||China||,China,culture,0.55,true
309717,The Michael C. Rockefeller Wing,300,||||South Coast||Peru||Nasca||,"South Coast, Peru",region||country,0.70,true
447278,Islamic Art,1199,||||||Iran||||,Iran,country,0.70,true
50235,Asian Art,1149,||||||||China||,China,culture,0.55,true
308450,The Michael C. Rockefeller Wing,-500,||||||Peru||Paracas||,Peru,country,0.70,true
52547,Asian Art,7,||||||||China||,China,culture,0.55,true
187746,European Sculpture and Decorative Arts,1749,||||||||||,,none,0.00,false
308354,The Michael C. Rockefeller Wing,-50,||South Coast||Ica Valley||Peru||Topará||,"South Coast, Peru",state||country,0.72,true
48598,Asian Art,1692,||||||||China||,China,culture,0.55,true
42434,Asian Art,949,||||||||China||,China,culture,0.55,true
449072,Islamic Art,899,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
204090,European Sculpture and Decorative Arts,1749,||||||||||,,none,0.00,false
451618,Islamic Art,1149,Kashan||||||Iran||||,"Kashan, Iran",city||country,0.88,true
37407,Asian Art,-650,||||||||Thailand (Ban Chiang culture)||,Thailand (Ban Chiang culture),culture,0.55,true
465889,Medieval Art,1449,||||||||French||,French,culture,0.55,true
48202,Asian Art,1700,||||||||China||,China,culture,0.55,true
670989,Asian Art,1600,||||||||Japan||,Japan,culture,0.55,true
49308,Asian Art,1665,||||||||Japan||,Japan,culture,0.55,true
206433,European Sculpture and Decorative Arts,1760,||||||||||French,France,department||artistNationality,0.53,true
208387,European Sculpture and Decorative Arts,1770,||||||||||Swiss,Swiss,artistNationality,0.45,true
449649,Islamic Art,849,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
465879,Medieval Art,1549,||||||||French||,French,culture,0.55,true
46636,Asian Art,1849,||||||||China||,China,culture,0.55,true
47169,Asian Art,1724,||||||||Japan||,Japan,culture,0.55,true
51067,Asian Art,1119,||||||||China||,China,culture,0.55,true
463208,Medieval Art,1449,||||||||Italian||,Italian,culture,0.55,true
623474,European Sculpture and Decorative Arts,1705,||||||||||,,none,0.00,false
308514,The Michael C. Rockefeller Wing,700,||||||Peru||Moche||,Peru,country,0.70,true
309437,The Michael C. Rockefeller Wing,500,||||||Peru||Moche||,Peru,country,0.70,true
63071,Asian Art,1820,||||||||Japan||Japanese,Japan,culture,0.55,true
460131,Robert Lehman Collection,1475,"||||||||Italian, Florence or vicinity||","Italian, Florence",culture,0.35,true
312165,The Michael C. Rockefeller Wing,150,||||||Peru||Viru||,Peru,country,0.70,true
186684,European Sculpture and Decorative Arts,1520,||||||||||,,none,0.00,false
47566,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
477281,Medieval Art,0,||Kharga Oasis||||Byzantine Egypt||Coptic||,"Kharga Oasis, Byzantine Egypt",state||country,0.72,true
468390,Medieval Art,1599,London||||||England||British||,"London, England",city||country,0.88,true
200891,European Sculpture and Decorative Arts,1680,||||||||||,,none,0.00,false
63087,Asian Art,1883,||||||||Japan||Japanese,Japan,culture,0.55,true
449363,Islamic Art,899,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
47286,Asian Art,1810,||||||||China||,China,culture,0.55,true
449773,Islamic Art,799,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
49559,Asian Art,749,||||||||China||,China,culture,0.55,true
48762,Asian Art,1849,||||||||China||,China,culture,0.55,true
308516,The Michael C. Rockefeller Wing,550,||||||Peru||Moche||,Peru,country,0.70,true
194288,European Sculpture and Decorative Arts,1749,||||||||||,,none,0.00,false
62666,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
467946,Medieval Art,1474,||||||||Spanish||,Spanish,culture,0.55,true
47497,Asian Art,1695,||||||||China||,China,culture,0.55,true
52518,Asian Art,1830,||||||||Japan||,Japan,culture,0.55,true
52983,Asian Art,1506,||||||||China||,China,culture,0.55,true
52054,Asian Art,1699,||||||||China||,China,culture,0.55,true
318614,The Michael C. Rockefeller Wing,-100,||||Ica Valley||Peru||Topará||,"Ica Valley, Peru",region||country,0.70,true
192831,European Sculpture and Decorative Arts,1760,||||||||||British,United Kingdom,department||artistNationality,0.53,true
201798,European Sculpture and Decorative Arts,1735,||||||||||Spanish,Spain,department||artistNationality,0.53,true
47439,Asian Art,1824,||||||||China||,China,culture,0.55,true
46872,Asian Art,1516,||||||||China||,China,culture,0.55,true
47433,Asian Art,1808,||||||||China||,China,culture,0.55,true
444488,Islamic Art,1699,||||||Iran||||,Iran,country,0.70,true
194303,European Sculpture and Decorative Arts,1545,||||||||||French,France,department||artistNationality,0.53,true
828462,Asian Art,1049,"||||||||Iraq or Iran, Persian Gulf||",Iraq,culture,0.35,true
308651,The Michael C. Rockefeller Wing,-300,||||||Peru||Paracas||,Peru,country,0.70,true
57368,Asian Art,1916,||||||||Korea||,Korea,culture,0.55,true
52020,Asian Art,1666,||||||||China||,China,culture,0.55,true
42224,Asian Art,1849,||||||||China||,China,culture,0.55,true
47472,Asian Art,1849,||||||||Japan||,Japan,culture,0.55,true
194262,European Sculpture and Decorative Arts,1715,||||||||||,,none,0.00,false
46920,Asian Art,1711,||||||||China||,China,culture,0.55,true
46923,Asian Art,1749,||||||||China||,China,culture,0.55,true
208403,European Sculpture and Decorative Arts,1740,||||||||||French,France,department||artistNationality,0.53,true
